Time,X_target,Y_target,Angle_target,X_actual,Y_actual,Angle_actual,U[0],U[1],Uc[0],Uc[1]
1454987322925,126.82613139883327,596.6700364476214,2.9321531433504733,142.77086635554042,608.90486189607418,2.9321531433504751,50.759897226433921,76.939836006348898,-8.7302055243166681,-8.730205524316478
1454987323925,63.76236259326875,606.6583561746467,3.036872898470133,80.011685033759761,620.53658862293787,3.0368728984701354,50.759897226434084,76.939836006349068,-12.995549773601159,-12.995549773600921
1454987324925,3.735172737399427e-14,610.0,3.141592653589793,16.380458553952799,625.5444747542424,3.1415926535897958,50.759897226433992,76.939836006348855,-13.937376687995437,-13.937376687995153
1454987325925,-63.762362593268534,606.6583561746468,3.2463124087094526,-47.425656050877194,623.87365284156556,3.2463124087094553,50.759897226433949,76.939836006348926,3.2733411124699083,3.2733411124701899
1454987326925,-126.82613139883307,596.6700364476214,3.3510321638291125,-110.70758563683196,615.54242875942464,3.3510321638291156,50.759897226434063,76.93983600634904,13.321757217887718,13.321757217888052
1454987327925,-188.50036656871788,580.1444749400437,3.4557519189487724,-172.77200014077278,600.64208114228438,3.455751918948776,50.759897226434006,76.93983600634887,-8.9552748712414463,-8.9552748712410661
1454987328925,-248.10935227623807,557.2627291619866,3.560471674068432,-232.93890884958051,579.33586131673633,3.5604716740684355,50.759897226433942,76.939836006348926,14.585038224434019,14.585038224434399
1454987329925,-304.9999999999999,528.2754963085076,3.665191429188092,-290.54911052070651,551.85720468580234,3.6651914291880958,50.759897226434063,76.93983600634904,4.6629312793918265,4.6629312793922555
1454987330925,-358.54900389840856,493.50036656871794,3.7699111843077517,-344.97141572893224,518.50717316180942,3.7699111843077562,50.75989722643385,76.939836006348713,1.9117637215324841,1.9117637215329584
1454987331925,-408.16966987890333,453.31834354121065,3.874630939427411,-395.6095623097965,479.65115666907741,3.8746309394274157,50.75989722643407,76.939836006349054,-16.66364512260931,-16.663645122608838
1454987332925,-453.3183435412104,408.1696698789037,3.979350694547071,-441.90874813264639,435.71486985544453,3.979350694547076,50.75989722643407,76.939836006349054,14.631871646143848,14.631871646144372
1454987333925,-493.5003665687179,358.54900389840867,4.084070449666731,-483.36170962887905,387.17968787350026,4.0840704496667364,50.759897226433893,76.93983600634877,4.7943651851954083,4.7943651851959785
1454987334925,-528.2754963085075,305.0000000000002,4.1887902047863905,-519.51427947775176,334.57737233367868,4.1887902047863967,50.75989722643412,76.939836006348997,0.088382498150283872,0.08838249815094823
1454987335925,-557.2627291619865,248.10935227623827,4.29350995990605,-549.97036255858882,278.48424521277605,4.2935099599060571,50.759897226434013,76.939836006349111,-14.720164390803557,-14.720164390802797
1454987336925,-580.1444749400437,188.500366568718,4.39822971502571,-574.39627565181138,219.51487454977052,4.3982297150257175,50.759897226433878,76.939836006348742,22.501599486684128,22.501599486684896
1454987337925,-596.6700364476214,126.82613139883344,4.50294947014537,-592.52440334211906,158.31534110978043,4.5029494701453761,50.759897226434106,76.939836006348983,-16.554409851624246,-16.554409851623578
1454987338925,-606.6583561746467,63.762362593268776,4.607669225265029,-604.15613006898252,95.55615978799959,4.6076692252650364,50.759897226434013,76.939836006349111,-2.1911166960824655,-2.1911166960817052
1454987339925,-610.0,7.470345474798854e-14,4.71238898038469,-609.16401620028671,31.924933308192621,4.7123889803846968,50.759897226433864,76.939836006348742,12.108007624904442,12.108007624905202
1454987340925,-606.6583561746468,-63.762362593268364,4.817108735504349,-607.49319428760964,-31.881181296637241,4.8171087355043571,50.759897226434134,76.939836006348997,-10.580963099176438,-10.58096309917558
1454987341925,-596.6700364476214,-126.82613139883303,4.921828490624009,-599.16197020546849,-95.163110882592093,4.9218284906240175,50.75989722643402,76.939836006349111,-0.007486936671799338,-0.0074869366708503193
1454987342925,-580.1444749400437,-188.50036656871785,5.026548245743669,-584.2616225883279,-157.22752538653285,5.0265482457436779,50.759897226433878,76.939836006348742,14.220199658456899,14.220199658457846
1454987343925,-557.2627291619866,-248.1093522762379,5.1312680008633285,-562.9554027627795,-217.39443409534039,5.1312680008633365,50.759897226434092,76.939836006348969,-21.783427728757363,-21.783427728756507
1454987344925,-528.2754963085076,-304.99999999999983,5.235987755982988,-535.47674613184518,-275.00463576646638,5.2359877559829968,50.759897226434056,76.93983600634914,12.210538411964796,12.210538411965748
1454987345925,-493.50036656871794,-358.54900389840856,5.340707511102648,-502.12671460785202,-329.426940974692,5.3407075111026572,50.75989722643385,76.939836006348713,-5.4912385629789231,-5.4912385629779745
1454987346925,-453.31834354121065,-408.16966987890333,5.445427266222308,-463.27069811511979,-380.06508755555615,5.4454272662223158,50.759897226434092,76.939836006348955,21.562470165539345,21.562470165540201
1454987347925,-408.1696698789037,-453.31834354121037,5.550147021341967,-419.3344113014868,-426.36427337840593,5.5501470213419761,50.759897226434049,76.93983600634914,-7.1047229879181373,-7.1047229879171869
1454987348925,-358.54900389840867,-493.5003665687179,5.654866776461628,-370.79922931954235,-467.81723487463842,5.6548667764616365,50.759897226433793,76.939836006348656,14.280774906098092,14.28077490609904
1454987349925,-305.0000000000003,-528.2754963085074,5.759586531581287,-318.19691377972083,-503.96980472351089,5.7595865315812951,50.759897226433864,76.939836006348742,-12.759546116237154,-12.759546116236297
1454987350925,-248.10935227623855,-557.2627291619863,5.864306286700947,-262.10378665881831,-534.42588780434767,5.8643062867009554,50.759897226434333,76.939836006349424,-4.4166143325984786,-4.4166143325975282
1454987351925,-188.50036656871802,-580.1444749400437,5.969026041820607,-203.13441599581245,-558.85180089757023,5.9690260418206158,50.759897226433878,76.939836006348742,6.2494828076166389,6.2494828076175875
1454987352925,-126.82613139883347,-596.6700364476214,6.073745796940266,-141.93488255582236,-576.97992858787791,6.0737457969402744,50.759897226433836,76.939836006348713,12.66488603465899,12.664886034659844
1454987353925,-63.76236259326908,-606.6583561746467,6.178465552059926,-79.175701234041753,-588.61165531474126,6.1784655520599348,50.759897226434248,76.93983600634941,15.169011930821258,15.16901193082221
1454987354925,-1.1205518212198281e-13,-610.0,0.0,-15.544474754234511,-593.61954144604545,8.8817841970012523e-15,50.759897226433864,76.939836006348727,13.582241375568127,13.582241375569074
1454987355925,63.76236259326832,-606.6583561746468,0.10471975511965947,48.261639850595344,-591.94871953336826,0.10471975511966833,50.759897226433864,76.939836006348727,-2.3563724258990719,-2.3563724258981251
1454987356925,126.82613139883273,-596.6700364476216,0.20943951023931895,111.54356943654993,-583.61749545122711,0.20943951023932778,50.759897226434312,76.939836006349395,-8.8549433173942074,-8.8549433173932623
1454987357925,188.50036656871782,-580.1444749400437,0.3141592653589793,173.60798394049095,-568.7171478340864,0.31415926535898808,50.75989722643385,76.939836006348713,8.0846637610632825,8.0846637610642169
1454987358925,248.10935227623784,-557.2627291619866,0.4188790204786388,233.77489264929844,-547.41092800853801,0.41887902047864756,50.759897226433793,76.939836006348656,-10.500406704454882,-10.500406704453948
1454987359925,304.99999999999955,-528.2754963085079,0.5235987755982983,291.38509432042412,-519.9322713776038,0.52359877559830703,50.75989722643434,76.939836006349424,-5.8836657764658167,-5.8836657764648788
1454987360925,358.5490038984085,-493.500366568718,0.6283185307179586,345.80739952864997,-486.58223985361042,0.62831853071796739,50.75989722643385,76.939836006348713,3.5576305000495219,3.5576305000504598
1454987361925,408.1696698789033,-453.3183435412107,0.7330382858376181,396.44554610951411,-447.72622336087818,0.73303828583762687,50.759897226433878,76.939836006348756,8.8796226621350236,8.8796226621359615
1454987362925,453.31834354121014,-408.16966987890385,0.8377580409572776,442.74473193236366,-403.7899365472453,0.83775804095728634,50.759897226434283,76.939836006349367,-0.85449687791536788,-0.85449687791442974
1454987363925,493.5003665687179,-358.5490038984087,0.9424777960769379,484.19769342859638,-355.25475456530069,0.94247779607694671,50.759897226433836,76.939836006348699,-5.0392864884278019,-5.039286488426864
1454987364925,528.2754963085074,-305.0000000000003,1.0471975511965974,520.3502632774688,-302.65243902547911,1.0471975511966061,50.759897226433864,76.939836006348742,4.1869785424411816,4.1869785424421053
1454987365925,557.2627291619863,-248.10935227623855,1.1519173063162569,550.80634635830563,-246.55931190457659,1.1519173063162655,50.759897226434283,76.939836006349367,-1.2185189675321735,-1.2185189675312524
1454987366925,580.1444749400437,-188.50036656871808,1.2566370614359172,575.23225945152819,-187.58994124157076,1.2566370614359259,50.759897226433878,76.939836006348742,-1.4093206900557025,-1.409320690054793
1454987367925,596.6700364476214,-126.82613139883352,1.3613568165555767,593.36038714183576,-126.39040780158064,1.3613568165555854,50.75989722643385,76.939836006348727,1.7186974133662647,1.7186974133671409
1454987368925,606.6583561746467,-63.762362593269124,1.4660765716752362,604.99211386869899,-63.63122647980002,1.4660765716752449,50.75989722643429,76.939836006349381,-0.71163850664044448,-0.7116385066396651
